SOC_code,Occupation,Employment,AI_adaptation_score
15-1253,Software Quality Assurance Analysts and Testers,8840.0,0.6140350877192982
15-1254,Web Developers,1660.0,0.6346153846153847
15-1255,Web and Digital Interface Designers,2380.0,0.6833333333333333
avg fro,"Computer Occupations, All Other",19540.0,0.5969636725035986
15-2011,Actuaries,510.0,0.537037037037037
15-2031,Operations Research Analysts,4270.0,0.6290322580645161
15-2041,Statisticians,430.0,0.7105263157894737
15-2051,Data Scientists,10120.0,0.59375
,Architecture and Engineering Occupations,67110.0,
17-1011,"Architects, Except Landscape and Naval",2580.0,0.4302325581395348
17-1021,Cartographers and Photogrammetrists,430.0,0.46
17-1022,Surveyors,1400.0,0.4333333333333333
17-2011,Aerospace Engineers,3430.0,0.5178571428571428
17-2031,Bioengineers and Biomedical Engineers,740.0,0.5384615384615384
17-2041,Chemical Engineers,130.0,0.3461538461538461
17-2051,Civil Engineers,8010.0,0.375
17-2061,Computer Hardware Engineers,1570.0,0.3181818181818182
17-2071,Electrical Engineers,5720.0,0.40625
17-2072,"Electronics Engineers, Except Computer",4200.0,0.5147058823529411
17-2081,Environmental Engineers,370.0,0.5
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1190.0,0.52
17-2112,Industrial Engineers,10680.0,0.6052631578947368
17-2131,Materials Engineers,440.0,0.3170731707317073
17-2141,Mechanical Engineers,5600.0,0.3720930232558139
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",40.0,0.5
17-2171,Petroleum Engineers,910.0,0.4305555555555555
avg fro,"Engineers, All Other",2720.0,0.4461732967325073
17-3011,Architectural and Civil Drafters,3360.0,0.52
17-3012,Electrical and Electronics Drafters,720.0,0.4893617021276595
17-3013,Mechanical Drafters,1620.0,0.4655172413793103
,"Drafters, All Other",700.0,
17-3021,Aerospace Engineering and Operations Technologists and Technicians,280.0,0.225
17-3022,Civil Engineering Technologists and Technicians,770.0,0.4772727272727273
17-3023,Electrical and Electronic Engineering Technologists and Technicians,2720.0,0.330188679245283
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,330.0,0.2317073170731707
17-3025,Environmental Engineering Technologists and Technicians,140.0,0.4342105263157894
17-3026,Industrial Engineering Technologists and Technicians,1270.0,0.375
17-3027,Mechanical Engineering Technologists and Technicians,350.0,0.4081632653061224
17-3028,Calibration Technologists and Technicians,890.0,0.2666666666666666
avg fro,"Engineering Technologists and Technicians, Except Drafters, All Other",1290.0,0.2601532567049808
17-3031,Surveying and Mapping Technicians,2010.0,0.5106382978723404
,"Life, Physical, and Social Science Occupations",23240.0,
19-1012,Food Scientists and Technologists,410.0,0.5
19-1013,Soil and Plant Scientists,130.0,0.6304347826086957
19-1021,Biochemists and Biophysicists,160.0,0.4431818181818182
19-1022,Microbiologists,160.0,0.3125
19-1023,Zoologists and Wildlife Biologists,240.0,0.5238095238095237
avg fro,"Biological Scientists, All Other",610.0,0.4608940157303575
19-1031,Conservation Scientists,130.0,0.5508474576271186
19-1032,Foresters,40.0,0.3676470588235294
19-1041,Epidemiologists,260.0,0.5576923076923077
19-1042,"Medical Scientists, Except Epidemiologists",2630.0,0.5681818181818182
19-2012,Physicists,80.0,0.6363636363636364
19-2021,Atmospheric and Space Scientists,140.0,0.6086956521739131
19-2031,Chemists,850.0,0.4
19-2032,Materials Scientists,60.0,0.5172413793103449
19-2041,"Environmental Scientists and Specialists, Including Health",1270.0,0.7258064516129032
19-2042,"Geoscientists, Except Hydrologists and Geographers",610.0,0.4777777777777778
19-2099,"Physical Scientists, All Other",700.0,0.4456521739130434
19-3011,Economists,210.0,0.4583333333333333
19-3022,Survey Researchers,260.0,0.84375
19-3033,Clinical and Counseling Psychologists,950.0,0.5092592592592592
19-3034,School Psychologists,930.0,0.5810810810810811
avg fro,"Psychologists, All Other",440.0,0.2817460317460317
19-3051,Urban and Regional Planners,660.0,0.5795454545454546
19-3099,"Social Scientists and Related Workers, All Other",430.0,0.6627906976744186
19-4013,Food Science Technicians,350.0,0.2857142857142857
19-4021,Biological Technicians,220.0,0.2666666666666666
19-4031,Chemical Technicians,950.0,0.3928571428571428
19-4042,"Environmental Science and Protection Technicians, Including Health",710.0,0.4222222222222222
19-4043,"Geological Technicians, Except Hydrologic Technicians",240.0,0.3048780487804878
19-4061,Social Science Research Assistants,250.0,0.6212121212121212
19-4071,Forest and Conservation Technicians,100.0,0.3269230769230769
19-4092,Forensic Science Technicians,590.0,0.1935483870967742
avg fro,"Life, Physical, and Social Science Technicians, All Other",2100.0,0.473232669869595
19-5011,Occupational Health and Safety Specialists,3660.0,0.3571428571428571
19-5012,Occupational Health and Safety Technicians,1350.0,0.4166666666666666
,Community and Social Service Occupations,34780.0,
21-1012,"Educational, Guidance, and Career Counselors and Advisors",7980.0,0.3245614035087719
21-1015,Rehabilitation Counselors,390.0,0.4677419354838709
21-1011,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",5000.0,0.2888888888888889
,"Counselors, All Other",610.0,
21-1021,"Child, Family, and School Social Workers",4480.0,0.3
21-1022,Healthcare Social Workers,2630.0,0.421875
21-1023,Mental Health and Substance Abuse Social Workers,2720.0,0.3541666666666666
,"Social Workers, All Other",630.0,
21-1091,Health Education Specialists,1140.0,0.5
21-1092,Probation Officers and Correctional Treatment Specialists,1340.0,0.4473684210526315
21-1093,Social and Human Service Assistants,4140.0,0.375
21-1094,Community Health Workers,810.0,0.3472222222222222
,"Community and Social Service Specialists, All Other",1300.0,
21-2011,Clergy,920.0,0.238095238095238
21-2021,"Directors, Religious Activities and Education",80.0,0.4545454545454546
,"Religious Workers, All Other",170.0,
,Legal Occupations,29210.0,
23-1011,Lawyers,17110.0,0.475
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",150.0,0.3461538461538461
23-1022,"Arbitrators, Mediators, and Conciliators",210.0,0.3709677419354839
23-1023,"Judges, Magistrate Judges, and Magistrates",430.0,0.25
23-2011,Paralegals and Legal Assistants,8320.0,0.45
23-2093,"Title Examiners, Abstractors, and Searchers",2140.0,0.5535714285714285
,"Legal Support Workers, All Other",820.0,
,Educational Instruction and Library Occupations,207760.0,
25-1011,"Business Teachers, Postsecondary",1870.0,0.4204545454545454
25-1021,"Computer Science Teachers, Postsecondary",1070.0,0.369047619047619
25-1022,"Mathematical Science Teachers, Postsecondary",1360.0,0.4324324324324324
25-1031,"Architecture Teachers, Postsecondary",160.0,0.426829268292683
25-1032,"Engineering Teachers, Postsecondary",600.0,0.4166666666666666
25-1041,"Agricultural Sciences Teachers, Postsecondary",100.0,0.5888888888888889
25-1042,"Biological Science Teachers, Postsecondary",650.0,0.3979591836734693
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",110.0,0.4
25-1052,"Chemistry Teachers, Postsecondary",250.0,0.4019607843137255
25-1053,"Environmental Science Teachers, Postsecondary",30.0,0.4239130434782608
25-1054,"Physics Teachers, Postsecondary",170.0,0.3720930232558139
25-1061,"Anthropology and Archeology Teachers, Postsecondary",50.0,0.4081632653061224
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",120.0,0.4444444444444445
25-1063,"Economics Teachers, Postsecondary",150.0,0.4390243902439024
25-1064,"Geography Teachers, Postsecondary",40.0,0.4659090909090909
25-1065,"Political Science Teachers, Postsecondary",340.0,0.4146341463414634
25-1066,"Psychology Teachers, Postsecondary",680.0,0.39
25-1067,"Sociology Teachers, Postsecondary",190.0,0.3977272727272727
,"Social Sciences Teachers, Postsecondary, All Other",330.0,
25-1071,"Health Specialties Teachers, Postsecondary",2840.0,0.3875
25-1072,"Nursing Instructors and Teachers, Postsecondary",1180.0,0.3725490196078431
25-1081,"Education Teachers, Postsecondary",1450.0,0.4404761904761904
25-1082,"Library Science Teachers, Postsecondary",40.0,0.425531914893617
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",250.0,0.4375
25-1112,"Law Teachers, Postsecondary",430.0,0.5875
25-1121,"Art, Drama, and Music Teachers, Postsecondary",1770.0,0.59375
25-1122,"Communications Teachers, Postsecondary",920.0,0.5750000000000001
25-1123,"English Language and Literature Teachers, Postsecondary",920.0,0.5714285714285714
25-1124,"Foreign Language and Literature Teachers, Postsecondary",330.0,0.5666666666666667
25-1125,"History Teachers, Postsecondary",430.0,0.5888888888888889
25-1126,"Philosophy and Religion Teachers, Postsecondary",410.0,0.5909090909090909
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",310.0,0.6162790697674418
25-1194,"Career/Technical Education Teachers, Postsecondary",3110.0,0.4487179487179487
,"Postsecondary Teachers, All Other",1170.0,
25-2011,"Preschool Teachers, Except Special Education",11100.0,0.3106060606060606
25-2012,"Kindergarten Teachers, Except Special Education",890.0,0.2945205479452054
25-2021,"Elementary School Teachers, Except Special Education",27350.0,0.3108108108108108
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",21590.0,0.3405797101449275
25-2023,"Career/Technical Education Teachers, Middle School",1250.0,0.3387096774193548
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",28000.0,0.3412698412698413
25-2032,"Career/Technical Education Teachers, Secondary School",8750.0,0.3333333333333333
25-2051,"Special Education Teachers, Preschool",750.0,0.3071428571428571
25-2056,"Special Education Teachers, Kindergarten and Elementary School",15810.0,0.35
25-2057,"Special Education Teachers, Middle School",5610.0,0.3051948051948052
25-2058,"Special Education Teachers, Secondary School",2670.0,0.2948717948717949
25-2059,"Special Education Teachers, All Other",190.0,0.25
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",320.0,0.4264705882352941
25-3021,Self-Enrichment Teachers,5030.0,0.38
25-3031,"Substitute Teachers, Short-Term",8050.0,0.0833333333333333
25-3041,Tutors,2650.0,0.3714285714285714
,"Teachers and Instructors, All Other",1180.0,
25-4011,Archivists,110.0,0.5
25-4012,Curators,150.0,0.5185185185185185
25-4013,Museum Technicians and Conservators,200.0,0.2368421052631578
25-4022,Librarians and Media Collections Specialists,2550.0,0.5
25-4031,Library Technicians,1510.0,0.5288461538461539
25-9021,Farm and Home Management Educators,50.0,0.537037037037037
25-9031,Instructional Coordinators,9080.0,0.525
25-9044,"Teaching Assistants, Postsecondary",1570.0,0.3636363636363636
25-9042,"Teaching Assistants, Except Postsecondary",25270.0,0.2833333333333333
,"Educational Instruction and Library Workers, All Other",2240.0,
,"Arts, Design, Entertainment, Sports, and Media Occupations",43850.0,
27-1011,Art Directors,1210.0,0.4310344827586206
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",230.0,0.3125
,"Artists and Related Workers, All Other",80.0,
27-1021,Commercial and Industrial Designers,690.0,0.4137931034482758
27-1022,Fashion Designers,590.0,0.375
27-1023,Floral Designers,1120.0,0.2666666666666666
27-1024,Graphic Designers,4790.0,0.4107142857142857
27-1025,Interior Designers,2420.0,0.3620689655172414
27-1026,Merchandise Displayers and Window Trimmers,4600.0,0.2682926829268293
27-1027,Set and Exhibit Designers,50.0,0.358695652173913
27-2011,Actors,500.0,0.15625
27-2012,Producers and Directors,2330.0,0.4787234042553191
27-2021,Athletes and Sports Competitors,740.0,0.0
27-2022,Coaches and Scouts,4560.0,0.1444444444444444
27-2023,"Umpires, Referees, and Other Sports Officials",310.0,0.1666666666666666
27-2041,Music Directors and Composers,130.0,0.2807017543859649
27-2042,Musicians and Singers,460.0,0.1326530612244897
27-2091,"Disc Jockeys, Except Radio",170.0,0.3684210526315789
27-3011,Broadcast Announcers and Radio Disc Jockeys,260.0,0.5375
27-3023,"News Analysts, Reporters, and Journalists",570.0,0.6333333333333333
27-3031,Public Relations Specialists,7300.0,0.7878787878787878
27-3042,Technical Writers,1030.0,0.6333333333333333
27-3043,Writers and Authors,850.0,0.8076923076923077
27-3091,Interpreters and Translators,1280.0,0.84
27-3092,Court Reporters and Simultaneous Captioners,220.0,0.5208333333333333
,"Media and Communication Workers, All Other",190.0,
27-4011,Audio and Video Technicians,1240.0,0.3
27-4012,Broadcast Technicians,490.0,0.2142857142857142
27-4014,Sound Engineering Technicians,300.0,0.2777777777777778
27-4015,Lighting Technicians,60.0,0.09375
27-4021,Photographers,1480.0,0.21875
27-4031,"Camera Operators, Television, Video, and Film",290.0,0.1818181818181818
27-4032,Film and Video Editors,350.0,0.4722222222222222
,"Media and Communication Equipment Workers, All Other",130.0,
,Healthcare Practitioners and Technical Occupations,231020.0,
29-1011,Chiropractors,1110.0,0.3181818181818182
29-1021,"Dentists, General",2890.0,0.225
29-1031,Dietitians and Nutritionists,1320.0,0.4634146341463415
29-1041,Optometrists,870.0,0.05
29-1051,Pharmacists,7230.0,0.3999999999999999
29-1071,Physician Assistants,3230.0,0.125
29-1081,Podiatrists,160.0,0.2857142857142857
29-1122,Occupational Therapists,3450.0,0.3939393939393939
29-1123,Physical Therapists,6100.0,0.3404255319148936
29-1124,Radiation Therapists,220.0,0.1707317073170731
29-1125,Recreational Therapists,150.0,0.3636363636363636
29-1126,Respiratory Therapists,3010.0,0.1904761904761904
29-1127,Speech-Language Pathologists,4800.0,0.3902439024390244
29-1128,Exercise Physiologists,130.0,0.34
avg fro,"Therapists, All Other",370.0,0.4095744680851064
29-1131,Veterinarians,1760.0,0.2297297297297297
29-1141,Registered Nurses,76680.0,0.3809523809523809
29-1151,Nurse Anesthetists,1290.0,0.125
29-1171,Nurse Practitioners,7310.0,0.3148148148148147
29-1211,Anesthesiologists,950.0,0.2941176470588235
29-1212,Cardiologists,940.0,0.2307692307692307
29-1213,Dermatologists,80.0,0.3235294117647059
29-1214,Emergency Medicine Physicians,310.0,0.3529411764705882
29-1215,Family Medicine Physicians,2240.0,0.375
29-1216,General Internal Medicine Physicians,1350.0,0.3714285714285714
29-1217,Neurologists,300.0,0.3695652173913043
29-1218,Obstetricians and Gynecologists,770.0,0.3035714285714285
29-1221,"Pediatricians, General",340.0,0.3666666666666667
29-1222,"Physicians, Pathologists",480.0,0.3181818181818182
29-1223,Psychiatrists,410.0,0.5217391304347826
29-1224,Radiologists,770.0,0.5111111111111112
avg fro,"Physicians, All Other",13580.0,0.3179619646600778
29-1241,"Ophthalmologists, Except Pediatric",210.0,0.3382352941176471
29-1242,"Orthopedic Surgeons, Except Pediatric",100.0,0.2333333333333333
,"Surgeons, All Other",470.0,
29-1292,Dental Hygienists,7050.0,0.09375
avg fro,"Healthcare Diagnosing or Treating Practitioners, All Other",300.0,0.3157051282051282
29-2011,Clinical Laboratory Technologists and Technicians,9420.0,0.2321428571428571
29-2031,Cardiovascular Technologists and Technicians,1660.0,0.1714285714285714
29-2032,Diagnostic Medical Sonographers,2160.0,0.2894736842105263
29-2033,Nuclear Medicine Technologists,250.0,0.2580645161290322
29-2034,Radiologic Technologists and Technicians,5470.0,0.2807017543859649
29-2035,Magnetic Resonance Imaging Technologists,950.0,0.2222222222222222
29-2036,Medical Dosimetrists,90.0,0.3
29-2042,Emergency Medical Technicians,3000.0,0.2083333333333333
29-2043,Paramedics,1570.0,0.1923076923076923
29-2051,Dietetic Technicians,490.0,0.4130434782608695
29-2052,Pharmacy Technicians,12000.0,0.4264705882352941
29-2053,Psychiatric Technicians,3020.0,0.34
29-2055,Surgical Technologists,2790.0,0.0166666666666666
29-2056,Veterinary Technologists and Technicians,4570.0,0.1475409836065573
29-2057,Ophthalmic Medical Technicians,2310.0,0.1052631578947368
29-2061,Licensed Practical and Licensed Vocational Nurses,12590.0,0.25
29-2072,Medical Records Specialists,5210.0,0.5588235294117647
29-2081,"Opticians, Dispensing",2070.0,0.238095238095238
29-2091,Orthotists and Prosthetists,130.0,0.1896551724137931
29-2092,Hearing Aid Specialists,200.0,0.05
avg fro,"Health Technologists and Technicians, All Other",4400.0,0.2751984126984126
29-9021,Health Information Technologists and Medical Registrars,820.0,0.53125
29-9091,Athletic Trainers,790.0,0.4069767441860465
29-9093,Surgical Assistants,490.0,0.0392156862745098
29-9099,"Healthcare Practitioners and Technical Workers, All Other",560.0,0.25
,Healthcare Support Occupations,131410.0,
31-1121,Home Health and Personal Care Aides,58580.0,0.0384615384615384
31-1131,Nursing Assistants,23420.0,0.135593220338983
31-1132,Orderlies,660.0,0.046875
31-1133,Psychiatric Aides,290.0,0.125
31-2011,Occupational Therapy Assistants,1220.0,0.2325581395348837
31-2012,Occupational Therapy Aides,110.0,0.074074074074074
31-2021,Physical Therapist Assistants,2110.0,0.1025641025641025
31-2022,Physical Therapist Aides,990.0,0.1515151515151515
31-9011,Massage Therapists,2930.0,0.1851851851851851
31-9091,Dental Assistants,9010.0,0.1
31-9092,Medical Assistants,20560.0,0.141025641025641
31-9093,Medical Equipment Preparers,1210.0,0.037037037037037
31-9094,Medical Transcriptionists,1300.0,0.2321428571428571
31-9095,Pharmacy Aides,760.0,0.14
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,2350.0,0.1481481481481481
31-9097,Phlebotomists,3840.0,0.1097560975609756
avg fro,"Healthcare Support Workers, All Other",2080.0,0.1052631578947368
,Protective Service Occupations,82770.0,
33-1011,First-Line Supervisors of Correctional Officers,400.0,0.2826086956521739
33-1012,First-Line Supervisors of Police and Detectives,1340.0,0.3552631578947368
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,2530.0,0.4056603773584905
33-1091,First-Line Supervisors of Security Workers,2160.0,0.2619047619047618
,"First-Line Supervisors of Protective Service Workers, All Other",410.0,
33-2011,Firefighters,8780.0,0.087719298245614
33-2021,Fire Inspectors and Investigators,290.0,0.3846153846153846
33-3011,Bailiffs,80.0,0.1607142857142857
33-3012,Correctional Officers and Jailers,5170.0,0.2386363636363636
33-3021,Detectives and Criminal Investigators,1830.0,0.3
33-3051,Police and Sheriff's Patrol Officers,16430.0,0.2327586206896551
33-9011,Animal Control Workers,350.0,0.1333333333333333
33-9021,Private Detectives and Investigators,1070.0,0.3888888888888888
33-9032,Security Guards,34000.0,0.2499999999999999
33-9091,Crossing Guards and Flaggers,680.0,0.2631578947368421
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",3930.0,0.16
33-9093,Transportation Security Screeners,1690.0,0.23
33-9094,School Bus Monitors,470.0,0.1944444444444444
33-9099,"Protective Service Workers, All Other",1080.0,0.3414634146341463
,Food Preparation and Serving Related Occupations,360220.0,
35-1011,Chefs and Head Cooks,3550.0,0.2619047619047618
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,39780.0,0.2555555555555555
35-2011,"Cooks, Fast Food",6490.0,0.0263157894736842
35-2012,"Cooks, Institution and Cafeteria",6620.0,0.0862068965517241
35-2014,"Cooks, Restaurant",34430.0,0.1216216216216216
35-2015,"Cooks, Short Order",1770.0,0.0
,"Cooks, All Other",1810.0,
35-2021,Food Preparation Workers,21700.0,0.0462962962962962
35-3011,Bartenders,18300.0,0.1388888888888889
35-3023,Fast Food and Counter Workers,128380.0,0.0729166666666666
35-3031,Waiters and Waitresses,53460.0,0.2244897959183673
35-3041,"Food Servers, Nonrestaurant",4100.0,0.1111111111111111
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,18600.0,0.0
35-9021,Dishwashers,9930.0,0.0
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",10140.0,0.3285714285714285
,"Food Preparation and Serving Related Workers, All Other",1160.0,
,Building and Grounds Cleaning and Maintenance Occupations,97610.0,
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,3310.0,0.2551020408163265
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3560.0,0.2454545454545454
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",48360.0,0.0277777777777777
37-2012,Maids and Housekeeping Cleaners,17480.0,0.0588235294117647
37-2021,Pest Control Workers,2870.0,0.2291666666666666
37-3011,Landscaping and Groundskeeping Workers,19750.0,0.024390243902439
37-3013,Tree Trimmers and Pruners,800.0,0.0609756097560975
,Personal Care and Service Occupations,60150.0,
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",2400.0,0.3421052631578947
39-1022,First-Line Supervisors of Personal Service Workers,3100.0,0.3620689655172414
39-2011,Animal Trainers,340.0,0.1379310344827586
39-2021,Animal Caretakers,6110.0,0.1818181818181818
39-3012,Gambling and Sports Book Writers and Runners,90.0,0.2307692307692307
,"Gambling Service Workers, All Other",160.0,
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",4020.0,0.1999999999999999
39-3091,Amusement and Recreation Attendants,8490.0,0.3653846153846154
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",230.0,0.1451612903225806
,"Entertainment Attendants and Related Workers, All Other",390.0,
39-4011,Embalmers,180.0,0.04
39-4021,Funeral Attendants,430.0,0.2333333333333333
39-4031,"Morticians, Undertakers, and Funeral Arrangers",370.0,0.0930232558139534
39-5011,Barbers,790.0,0.0735294117647058
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",6630.0,0.0526315789473684
39-5092,Manicurists and Pedicurists,1500.0,0.0555555555555555
39-5094,Skincare Specialists,1620.0,0.106060606060606
39-6011,Baggage Porters and Bellhops,410.0,0.2777777777777778
39-6012,Concierges,1030.0,0.7
39-7011,Tour and Travel Guides,470.0,0.3461538461538461
39-9011,Childcare Workers,8660.0,0.3295454545454545
39-9031,Exercise Trainers and Group Fitness Instructors,5870.0,0.2352941176470588
39-9032,Recreation Workers,5160.0,0.25
39-9041,Residential Advisors,700.0,0.28
,"Personal Care and Service Workers, All Other",500.0,
,Sales and Related Occupations,353770.0,
41-1011,First-Line Supervisors of Retail Sales Workers,28540.0,0.4054054054054054
41-1012,First-Line Supervisors of Non-Retail Sales Workers,5530.0,0.4444444444444444
41-2011,Cashiers,65070.0,0.3604651162790697
41-2021,Counter and Rental Clerks,10860.0,0.6774193548387096
41-2022,Parts Salespersons,7160.0,0.3428571428571428
41-2031,Retail Salespersons,100340.0,0.3552631578947368
41-3011,Advertising Sales Agents,2390.0,0.6923076923076923
41-3021,Insurance Sales Agents,15800.0,0.5303030303030303
41-3031,"Securities, Commodities, and Financial Services Sales Agents",15370.0,0.5192307692307693
41-3041,Travel Agents,1430.0,0.5625
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",43560.0,0.5666666666666667
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",13400.0,0.5701754385964912
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",29100.0,0.7068965517241379
41-9011,Demonstrators and Product Promoters,950.0,0.3974358974358974
41-9022,Real Estate Sales Agents,6950.0,0.4107142857142857
41-9031,Sales Engineers,2690.0,0.5340909090909091
41-9041,Telemarketers,1030.0,0.5277777777777778
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",70.0,0.5217391304347826
,"Sales and Related Workers, All Other",3070.0,
,Office and Administrative Support Occupations,490190.0,
43-1011,First-Line Supervisors of Office and Administrative Support Workers,45710.0,0.53125
43-2011,"Switchboard Operators, Including Answering Service",1200.0,0.4838709677419355
43-3011,Bill and Account Collectors,8950.0,0.4285714285714285
43-3021,Billing and Posting Clerks,7960.0,0.4166666666666666
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",34930.0,0.313953488372093
